dish_id,,calories,mass,fat,carb,protein,,,,
dish_1563303298,,1.657864767,103,0.048541563,0.019828117,0.270053738,,,,
dish_1558639362,,0.456663746,342,0.004152047,0.109415211,0.011409357,,,,
dish_1566488905,,0.957073209,86,0.024390244,0.175609767,0.009756093,,,,
dish_1551122871,,0.28,18,0.004,0.053,0.022,,,,
dish_1566933180,,1.681765875,96,0.079521094,0.022886073,0.205232042,,,,
dish_1558721272,,0.41,72,0.002,0.1,0.009,,,,
dish_1550785526,,0.623055595,252,0.062825397,0.045575401,0.09406746,,,,
dish_1551492318,,1.649999886,79,0.036,0,0.31,,,,
dish_1551305410,,1.299999968,62,0.003,0.280000016,0.027,,,,
dish_1557862696,,0.25,77,0.003,0.05,0.018,,,,
dish_1563464389,,5.410000059,17,0.42,0.014,0.37,,,,
dish_1561749061,,0.841278161,360,0.044537125,0.059644672,0.054848603,,,,
dish_1568144855,,0.475227212,212,0.01994591,0.074385335,0.009386113,,,,
dish_1550708875,,6.070000244,41,0.540000024,0.21,0.2,,,,
dish_1558544482,,0.569999985,67,0.003,0.14,0.007,,,,
dish_1563395415,,0.976141701,187,0.031062043,0.136614294,0.041846043,,,,
dish_1550861605,,0.519999972,142,0.002,0.139999993,0.003,,,,
dish_1551492369,,1.079648196,199,0.047487437,0.034572864,0.131085427,,,,
dish_1551389458,,0.289999995,7974,0.003,0.090000004,0.011,,,,
dish_1561739649,,0.53668441,388,0.009904889,0.102464242,0.021793812,,,,
dish_1566414686,,1.587657732,407,0.054274042,0.051125501,0.212904253,,,,
dish_1568405214,,0.949051408,152,0.063916862,0.063325592,0.044872086,,,,
dish_1559843492,,0.333789484,95,0.003189474,0.078105263,0.010221053,,,,
dish_1559841950,,0.35,32,0.004,0.07,0.024,,,,
dish_1559238993,,0.569999981,108,0.003,0.14,0.007,,,,
dish_1558639849,,0.409999982,57,0.002,0.1,0.009,,,,
dish_1561578570,,2.104690077,65,0.120827246,0.029678646,0.204288908,,,,
dish_1560788384,,0.459499988,242,0.0035,0.057999996,0.053500004,,,,
dish_1563464543,,1.211191207,319,0.070777426,0.08631348,0.059253918,,,,
dish_1564429702,,0.25,158,0.003,0.05,0.018,,,,
dish_1551224001,,0.430000013,78,0.003,0.09,0.034,,,,
dish_1564686740,,1.80907043,221,0.096056425,0.181512891,0.05972629,,,,
dish_1550797130,,0.434391524,189,0.004121693,0.103449746,0.009661376,,,,
dish_1558547068,,0.23,11,0.004,0.036,0.029,,,,
dish_1551563550,,0.73,42,0.048,0.019,0.08,,,,
dish_1563307519,,1.713776636,335,0.09197497,0.054958576,0.154388928,,,,
dish_1550708638,,1.561942834,175,0.106657149,0.064365714,0.089000006,,,,
dish_1551232851,,0.25,126,0.003,0.05,0.018,,,,
dish_1563391922,,0.23500001,104,0.003666663,0.043666673,0.014666663,,,,
dish_1565811529,,1.123481087,104,0.104427221,0.042234173,0.020208856,,,,
dish_1550711488,,0.730000056,90,0.048,0.019,0.08,,,,
dish_1559846504,,0.541510751,233,0.001412017,0.140738197,0.006746781,,,,
dish_1558116298,,2.322529834,368,0.169489136,0.130725549,0.097467402,,,,
dish_1561574815,,0.841044483,89,0.07458209,0.036481393,0.018576449,,,,
dish_1567022296,,0.95813064,444,0.024698198,0.041623876,0.139322074,,,,
dish_1551493123,,0.61000003,66,0.005,0.150000015,0.011,,,,
dish_1559751710,,0.569999985,66,0.003,0.14,0.007,,,,
dish_1550707578,,1.30442263,265,0.050075472,0.143335853,0.068845279,,,,
dish_1560444815,,0.867110324,571,0.046791592,0.071152361,0.044938704,,,,
dish_1551233708,,2.654000073,41,0.042,0.423,0.135,,,,
dish_1557863170,,0.914225401,142,0.080464796,0.057985908,0.015957746,,,,
dish_1561753589,,1.778999526,78,0.090258115,0.039369256,0.185706756,,,,
dish_1550873044,,0.340000015,135,0.002,0.08,0.008,,,,
dish_1551378955,,0.68,125,0.014,0.12,0.024,,,,
dish_1558372525,,5.781000048,42,0.495000024,0.227,0.224,,,,
dish_1567020091,,0.994979731,238,0.094324134,0.049083672,0.069083773,,,,
dish_1560454562,,1.066293977,299,0.09004707,0.08337408,0.089923936,,,,
dish_1558639555,,0.487653159,320,0.00399375,0.1193125,0.008515625,,,,
dish_1551379654,,1.33802325,172,0.071081395,0.127953494,0.059965116,,,,
dish_1563551134,,1.427283139,173,0.034462428,0.171809254,0.097169942,,,,
dish_1560802730,,1.589101313,64,0.043778219,0.035464219,0.251296281,,,,
dish_1551225467,,0.9,70,0.129999986,0,0.184,,,,
dish_1561580608,,0.25,81,0.003,0.05,0.018,,,,
dish_1560444701,,0.300000024,170,0.002,0.075999994,0.006,,,,
dish_1566316525,,2.697446892,83,0.246566795,0.032496675,0.092297482,,,,
dish_1565799507,,0.957073218,78,0.024390244,0.175609769,0.009756103,,,,
dish_1551227628,,0.334609045,243,0.002884774,0.069629638,0.024057613,,,,
dish_1566244815,,0.203999993,144,0.001,0.039,0.022,,,,
dish_1564590146,,0.687833385,205,0.015215702,0.134794059,0.008217015,,,,
dish_1550713114,,1.952706573,218,0.158399092,0.090743119,0.0788945,,,,
dish_1565109637,,0.682390838,253,0.010318905,0.06964553,0.066470648,,,,
dish_1551235240,,2.858432532,111,0.138774775,0.236090099,0.16236936,,,,
dish_1551235699,,1.238549618,262,0.06159542,0.082370225,0.090809153,,,,
dish_1551307170,,0.429999979,48,0.003,0.09,0.034,,,,
dish_1551303437,,1.262640449,178,0.004146067,0.184213489,0.116275287,,,,
dish_1551392424,,0.520756277,119,0.014596639,0.082,0.030411765,,,,
dish_1551316878,,0.773404223,188,0.002287234,0.17287234,0.022446809,,,,
dish_1566414611,,1.649999969,64,0.036,0,0.31,,,,
dish_1567021799,,1.234449079,76,0.117302184,0.040263,0.0239985,,,,
dish_1559844657,,0.731197611,167,0.00148503,0.174850305,0.013694611,,,,
dish_1558376874,,5.781000069,58,0.495000017,0.227,0.224000017,,,,
dish_1551232627,,0.899999959,73,0.13,0,0.184,,,,
dish_1562699699,,1.714805217,217,0.089184608,0.095752714,0.123769083,,,,
dish_1550773995,,0.782526277,285,0.002645614,0.194912291,0.01157193,,,,
dish_1558721669,,0.25,97,0.003,0.05,0.018,,,,
dish_1565638599,,1.321499513,279,0.05649595,0.082808688,0.117772201,,,,
dish_1550709028,,2.484362503,149,0.186805369,0.101275168,0.129261732,,,,
dish_1558640294,,0.230434793,184,0.002,0.051923913,0.008684783,,,,
dish_1559149615,,5.409999696,23,0.42,0.014,0.37,,,,
dish_1550873303,,0.913999973,225,0.03664,0.0636,0.089555564,,,,
dish_1558640238,,0.18,126,0.002,0.039,0.009,,,,
dish_1551323866,,0.99,41,0.003,0.002,0.24,,,,
dish_1563295400,,1.498084766,269,0.092375576,0.100268963,0.069180257,,,,
dish_1559332795,,1.009446179,39,0.095422744,0.036970846,0.013621,,,,
dish_1558722707,,0.18,107,0.002,0.039,0.009,,,,
dish_1560369008,,1.532885829,146,0.072251205,0.106525281,0.10856276,,,,
dish_1559233144,,2.010424217,198,0.149828283,0.01879798,0.140045455,,,,
dish_1563205903,,0.829836049,122,0.030114754,0.013598361,0.11147541,,,,
dish_1558380464,,5.781000146,48,0.495,0.227,0.224000021,,,,
dish_1565195362,,0.957073175,103,0.024390243,0.175609777,0.009756097,,,,
dish_1556575386,,0.67960523,152,0.045276316,0.069855263,0.018868421,,,,
dish_1567023262,,1.13,64,0.094,0.047,0.032,,,,
dish_1560887480,,1.786321139,374,0.080632102,0.14354707,0.116537655,,,,
dish_1564601600,,1.38432727,434,0.078483521,0.090669747,0.083921115,,,,
dish_1561740385,,0.714924871,139,0.049516482,0.067915446,0.012652928,,,,
dish_1550791105,,0.570000012,84,0.003,0.14,0.007,,,,
dish_1563996596,,0.439999978,90,0.021,0.043,0.032,,,,
dish_1551492866,,0.959999964,28,0.015,0.21,0.034,,,,
dish_1558724799,,0.405312494,352,0.002860795,0.097528415,0.013048295,,,,
dish_1560366963,,0.18,42,0.002,0.039,0.009,,,,
dish_1563984835,,1.310150213,461,0.083306698,0.04918333,0.091581349,,,,
dish_1560366460,,1.297023518,255,0.080170635,0.039083941,0.106042353,,,,
dish_1551488691,,0.610000038,53,0.005,0.15,0.011,,,,
dish_1562010266,,2.04589113,284,0.122475704,0.028557039,0.195933246,,,,
dish_1560369122,,0.503052301,183,0.028693628,0.057144678,0.015760842,,,,
dish_1566402041,,0.519999996,446,0.002,0.007,0.100000004,,,,
dish_1564605293,,2.658999993,152,0.093999993,0.335000013,0.112,,,,
dish_1565021185,,1.626700736,296,0.095931338,0.101849142,0.090952054,,,,
dish_1550860307,,5.409999875,8,0.42,0.014,0.37,,,,
dish_1558638137,,0.519999966,117,0.002,0.139999991,0.003,,,,
dish_1562787983,,0.380939611,149,0.009778523,0.064852349,0.017825503,,,,
dish_1551390382,,0.891515188,165,0.015230303,0.077333333,0.1158,,,,
dish_1561751958,,1.301113922,293,0.065415672,0.037498747,0.12897671,,,,
dish_1563913741,,1.209117733,292,0.048073723,0.151688914,0.049055986,,,,
dish_1558640748,,0.25,58,0.003,0.05,0.018,,,,
dish_1562617395,,1.487199952,125,0.06456,0.164880008,0.07072,,,,
dish_1566502472,,1.116966697,119,0.06500316,0.133820378,0.028711462,,,,
dish_1562691000,,0.935878808,349,0.050291771,0.077876295,0.047453696,,,,
dish_1565119739,,0.860746306,461,0.034218831,0.090148495,0.055640252,,,,
dish_1565728453,,2.099283271,140,0.080841379,0.127957714,0.201491107,,,,
dish_1564169298,,0.625673428,299,0.023714067,0.084649,0.028294652,,,,
dish_1551382149,,5.836537373,134,0.032626866,1.121761269,0.566641739,,,,
dish_1563909951,,0.960652372,188,0.083144957,0.049291654,0.019487574,,,,
dish_1566501041,,1.439783469,194,0.104530933,0.063087629,0.076798969,,,,
dish_1562008842,,1.210067024,294,0.081708565,0.059756507,0.066493391,,,,
dish_1551316788,,0.470000029,70,0.001,0.12,0.009,,,,
dish_1566414754,,1.41744142,533,0.061958629,0.053186707,0.185474373,,,,
dish_1551142509,,0.769999984,64,0.001,0.17,0.02,,,,
dish_1551225281,,2.654,46,0.042,0.423,0.135,,,,
dish_1561575996,,2.273251531,128,0.123829602,0.132918852,0.151021359,,,,
dish_1561578603,,1.880362833,96,0.103768448,0.078219927,0.145101854,,,,
dish_1563567978,,1.04353614,114,0.120403763,0.034003509,0.137429193,,,,
dish_1561576051,,2.05522505,179,0.10618748,0.126258955,0.143209978,,,,
dish_1565638287,,2.045340926,175,0.113450829,0.037021714,0.204160874,,,,
dish_1561753371,,2.148133359,103,0.108463641,0.106253573,0.184769544,,,,
dish_1563393182,,0.182538876,193,0.002241798,0.034469777,0.012853197,,,,
dish_1551139415,,0.34,63,0.002,0.08,0.008,,,,
dish_1563389600,,1.70995458,264,0.110022727,0.011075758,0.168462117,,,,
dish_1568061272,,0.916612152,415,0.026614607,0.109166993,0.062081624,,,,
dish_1562958998,,1.048976894,104,0.116129135,0.04004801,0.130451981,,,,
dish_1560456853,,0.809787164,501,0.052902042,0.086631196,0.069923842,,,,
dish_1561662926,,1.353687986,213,0.04359016,0.051923784,0.183892136,,,,
dish_1560370137,,0.861964154,104,0.067335481,0.054753683,0.024537683,,,,
dish_1550793621,,1.278030242,198,0.049515152,0.104292939,0.099050495,,,,
dish_1558636388,,0.25,96,0.003,0.05,0.018,,,,
dish_1558633158,,0.409999976,85,0.002,0.1,0.009,,,,
dish_1564170880,,1.515465909,230,0.067013043,0.099701543,0.125844352,,,,
dish_1559678405,,1.430948365,386,0.096135293,0.038587194,0.102830117,,,,
dish_1551564282,,0.683071908,153,0.023346405,0.095457516,0.040026144,,,,
dish_1563564676,,0.81651121,62,0.031920565,0.083830952,0.061995919,,,,
dish_1562086501,,1.480000008,132,0.11,0.016,0.1,,,,
dish_1560453275,,1.54257405,60,0.045062533,0.020882817,0.249528317,,,,
dish_1551237436,,0.519999957,69,0.002,0.14,0.003,,,,
dish_1551224751,,0.43,37,0.003,0.09,0.034,,,,
dish_1558725085,,0.360000007,151,0.001,0.09,0.005,,,,
dish_1565799663,,0.532676323,591,0.005061657,0.05764054,0.058262227,,,,
dish_1568233509,,1.772843637,422,0.095127964,0.019037915,0.203744083,,,,
dish_1566246946,,2.483981145,138,0.110746797,0.229198362,0.140153225,,,,
dish_1562700906,,0.268644815,222,0.007646333,0.042214315,0.013685505,,,,
dish_1564086602,,2.659,49,0.094,0.33500002,0.112,,,,
dish_1567024066,,2.658999953,86,0.094,0.335000012,0.112,,,,
dish_1558631872,,0.18,89,0.002,0.039,0.009,,,,
dish_1558722883,,0.25,60,0.003,0.05,0.018,,,,
dish_1565898402,,1.680345961,229,0.085345445,0.041322319,0.172158838,,,,
dish_1550793673,,1.278030242,198,0.049515152,0.104292939,0.099050495,,,,
dish_1551306958,,0.22,22,0.003,0.033,0.031,,,,
dish_1567537212,,1.817254845,238,0.102710966,0.045454315,0.165485895,,,,
dish_1550772199,,0.769999975,79,0.001,0.17,0.02,,,,
dish_1551227165,,2.654000103,29,0.042,0.423,0.135,,,,
dish_1563909982,,1.166018792,318,0.07017177,0.051794893,0.08753467,,,,
dish_1562687246,,1.892157377,61,0.19507877,0.037987885,0.009854541,,,,
dish_1562173381,,3.446000088,113,0.273000009,0.042,0.193,,,,
dish_1551222036,,2.179999954,65,0.029,0.45,0.06,,,,
dish_1566851677,,1.19856025,296,0.04266299,0.153148831,0.055822172,,,,
dish_1565020895,,0.836841656,416,0.02459924,0.104269137,0.050387781,,,,
dish_1565797645,,0.3,70,0.002,0.076,0.006,,,,
dish_1565035746,,0.289261732,149,0.00247651,0.060469799,0.016167785,,,,
dish_1550862106,,0.836357114,140,0.038592857,0.090914286,0.039192857,,,,
dish_1565033189,,1.140236639,507,0.044506901,0.03423274,0.151211047,,,,
dish_1558629878,,0.519999972,142,0.002,0.139999993,0.003,,,,
dish_1561575410,,0.25,64,0.003,0.05,0.018,,,,
dish_1550705724,,0.779210542,190,0.014226316,0.043894737,0.120157905,,,,
dish_1565724620,,0.885894034,535,0.034309669,0.07170371,0.076130398,,,,
dish_1558719097,,0.18,107,0.002,0.039,0.009,,,,
dish_1551493278,,2.110484884,198,0.134575758,0.121272722,0.102151515,,,,
dish_1561739760,,0.482565115,937,0.005539057,0.105246667,0.013446106,,,,
dish_1560356337,,1.216108689,119,0.026030403,0.235264966,0.017208605,,,,
dish_1561663580,,1.407372691,307,0.032065612,0.102100925,0.16753186,,,,
dish_1551490819,,2.397966923,181,0.180281773,0.040740331,0.152298354,,,,
dish_1557862345,,1.649999952,63,0.036,0,0.310000016,,,,
dish_1561578394,,1.492131908,185,0.075354643,0.105214195,0.096367643,,,,
dish_1562774180,,0.906538989,181,0.036122083,0.13732668,0.016834254,,,,
dish_1550861027,,0.5,42,0.001,0.13,0.005,,,,
dish_1558458903,,5.78100015,20,0.495,0.227,0.224,,,,
dish_1563309237,,0.799193597,62,0.057887097,0.075629032,0.013612903,,,,
dish_1558641926,,0.519999961,154,0.002,0.139999994,0.003,,,,
dish_1562775574,,0.626555884,387,0.009133736,0.093233558,0.04537892,,,,
dish_1562875833,,1.091932818,143,0.123196399,0.041027825,0.128009811,,,,
dish_1567023110,,1.15,40,0.107,0.063,0.008,,,,
dish_1559843715,,0.527365314,334,0.001622754,0.133083835,0.007637725,,,,
dish_1551142046,,0.932024528,163,0.058564417,0.044625767,0.057619632,,,,
dish_1561666875,,1.23638712,359,0.050077953,0.13741771,0.074330008,,,,
dish_1565208562,,0.44,92,0.021,0.043,0.032,,,,
dish_1551492975,,1.46768361,177,0.042779661,0.039406774,0.226847458,,,,
dish_1564432191,,1.186492641,220,0.0523613,0.146099368,0.043005541,,,,
dish_1560370833,,1.787909152,99,0.059727273,0.278030303,0.04330303,,,,
dish_1563389742,,1.024133038,556,0.053158277,0.054665469,0.086940642,,,,
dish_1550712369,,1.65,90,0.036,0,0.31,,,,
dish_1563565354,,1.410959513,193,0.081746466,0.119406865,0.103832648,,,,
dish_1558718587,,0.25,41,0.003,0.05,0.018,,,,
dish_1561576449,,0.25,308,0.003,0.050000003,0.018,,,,
dish_1551306491,,0.25,62,0.003,0.05,0.018,,,,
dish_1551322755,,0.500677983,177,0.004429379,0.126949147,0.014587571,,,,
dish_1551303338,,1.4,65,0.006,0.239999985,0.09,,,,
dish_1559319826,,0.569999987,79,0.003,0.14,0.007,,,,
dish_1561749711,,1.316131189,228,0.064709715,0.039262364,0.134554811,,,,
dish_1550772701,,5.360000211,19,0.35,0.53,0.07,,,,
dish_1550778535,,5.3600002,10,0.35,0.53,0.07,,,,
dish_1566501382,,0.859181815,330,0.012121212,0.037154548,0.145345445,,,,
dish_1565972384,,0.612243479,706,0.006725419,0.042584782,0.080954193,,,,
dish_1562613918,,0.645700425,207,0.031901797,0.080706787,0.022947604,,,,
dish_1562613285,,1.33029175,84,0.092413786,0.115055714,0.025315655,,,,
dish_1559581236,,1.400597769,212,0.102289453,0.019067222,0.093477637,,,,
dish_1565809080,,0.747917569,485,0.003575258,0.045249487,0.130226796,,,,
dish_1551567896,,0.35,51,0.004,0.07,0.024,,,,
dish_1563381706,,1.929847878,49,0.101929143,0.197921449,0.056068551,,,,
dish_1560360030,,1.480000038,131,0.11,0.016,0.1,,,,
dish_1562008780,,0.927417462,195,0.076566513,0.050533082,0.024477185,,,,
dish_1551222225,,1.145735235,136,0.014183824,0.238750007,0.033882353,,,,
dish_1562963484,,1.256742663,80,0.107136763,0.064205888,0.0260603,,,,
dish_1558722473,,0.394854865,379,0.002208443,0.099005285,0.008327177,,,,
dish_1567020366,,0.54906099,203,0.025620596,0.071806921,0.025150207,,,,
dish_1558110436,,1.241000072,69,0.002,0.293999986,0.016,,,,
dish_1551567293,,0.730000029,35,0.048,0.019,0.08,,,,
dish_1566938059,,1.809556961,256,0.072349758,0.149728344,0.133011578,,,,
dish_1551224534,,0.822,228,0.059776311,0.077267548,0.100671057,,,,
dish_1562947503,,1.073828453,408,0.049264706,0.10468137,0.053083331,,,,
dish_1551123023,,0.679999986,72,0.014,0.119999986,0.024,,,,
dish_1562691441,,1.137374879,232,0.053465099,0.11520647,0.052207737,,,,
dish_1562702469,,1.024064813,529,0.053361002,0.062237983,0.074132679,,,,
dish_1567022212,,0.45233503,197,0.020654822,0.067771574,0.011837563,,,,
dish_1564588889,,0.677729569,346,0.014512853,0.064702777,0.069534957,,,,
dish_1562009934,,1.178629889,369,0.042340363,0.168681789,0.034437444,,,,
dish_1561577701,,0.983413521,263,0.049593285,0.041964183,0.091665574,,,,
dish_1567024112,,2.362722466,116,0.087165457,0.254425741,0.132198276,,,,
dish_1551321793,,0.725784713,223,0.002973094,0.155784744,0.029071749,,,,
dish_1568314857,,1.824306722,162,0.137034346,0.063190512,0.101906167,,,,
dish_1568318480,,1.906780288,587,0.114494037,0.015630322,0.200862007,,,,
dish_1550770265,,0.34,61,0.007,0.068,0.007,,,,
dish_1558459395,,5.780999917,36,0.495,0.227,0.224,,,,
dish_1550772505,,0.340000008,131,0.002,0.08,0.008,,,,
dish_1551390930,,0.730000025,119,0.048,0.019,0.08,,,,
dish_1551379788,,6.070000233,43,0.540000023,0.21,0.2,,,,
dish_1562689601,,0.557073135,37,0.028292676,0.068292676,0.023414622,,,,
dish_1562775456,,0.76,66,0,0.18,0.01,,,,
dish_1564516429,,0.962274038,186,0.095859651,0.049835441,0.100397849,,,,
dish_1564514997,,0.962400957,396,0.065599639,0.101877992,0.078462288,,,,
dish_1564428515,,1.011729326,479,0.053579144,0.074881067,0.062555858,,,,
dish_1565640812,,1.273205098,234,0.022918803,0.055782047,0.202927355,,,,
dish_1558630006,,0.69,75,0.002,0.180000013,0.007,,,,
dish_1557862829,,0.23,24,0.004,0.036,0.029,,,,
dish_1562690917,,0.566079566,122,0.01067073,0.118252689,0.011978213,,,,
dish_1562871408,,1.190096404,228,0.025550364,0.196212368,0.037527443,,,,
dish_1551306691,,0.725357149,168,0.004285714,0.125916661,0.051154762,,,,
dish_1557937574,,0.43,13,0.005,0.092,0.014,,,,
dish_1564415538,,0.796066906,159,0.025961038,0.13241295,0.015253874,,,,
dish_1550775472,,0.889999987,76,0.003,0.23,0.011,,,,
dish_1550704903,,0.4,76,0.002,0.09,0.02,,,,
dish_1551375596,,0.990000033,30,0.003,0.002,0.24,,,,
dish_1551316737,,1.3,70,0.003,0.28,0.027,,,,
dish_1563996251,,0.25,158,0.003,0.05,0.018,,,,
dish_1565641915,,1.719814421,190,0.058532705,0.226584505,0.071140216,,,,
dish_1551493916,,2.407348634,175,0.182137149,0.054011429,0.134737143,,,,
dish_1551233982,,2.180000083,36,0.029,0.449999972,0.06,,,,
dish_1568217267,,1.892157718,39,0.195078795,0.037987872,0.009854538,,,,
dish_1558468731,,0.728011391,440,0.026709091,0.04034318,0.087413632,,,,
dish_1550785975,,1.635286561,157,0.057547777,0.15222293,0.113203828,,,,
dish_1550770802,,0.663700795,254,0.037653543,0.044094484,0.039354331,,,,
dish_1559841571,,3.7599998,5,0.067,0.73,0.12,,,,
dish_1562170331,,0.659575043,400,0.0132325,0.136344995,0.00869,,,,
dish_1558722398,,0.519999963,161,0.002,0.140000006,0.003,,,,
dish_1559061752,,1.554999935,124,0.105,0.012,0.125,,,,
dish_1560889008,,0.491583464,84,0.011831179,0.098640167,0.008884786,,,,
dish_1564773826,,0.18,56,0.002,0.039,0.009,,,,
dish_1551317508,,0.29,100,0.003,0.09,0.011,,,,
dish_1563984167,,0.479736831,608,0.002,0.023328947,0.079421056,,,,
dish_1565724588,,0.650537183,410,0.029970671,0.087519456,0.017007437,,,,
dish_1558640039,,0.41,98,0.002,0.1,0.009,,,,
dish_1562615070,,0.28942046,50,0.01282368,0.03353884,0.00887792,,,,
dish_1551303984,,0.5,92,0.001,0.129999989,0.005,,,,
dish_1562949162,,5.409999833,12,0.42,0.014,0.37,,,,
dish_1551487472,,0.949712194,139,0.077733813,0.055856108,0.029863309,,,,
dish_1551233827,,1.364384577,156,0.03,0.177615385,0.100076923,,,,
dish_1563996625,,1.593958795,215,0.107172516,0.041160507,0.122691326,,,,
